seed,rank_within_seed,departure_date,launch_epoch,arrival_epoch,total_dsm_kms,objective_total_dv_kms,c3_kms2,arrival_vinf_kms,total_tof_years,detail_file,detail_json_path
seed42,78,2033-04-15,2033-Apr-15 12:42:39.360534,2040-Jan-28 22:11:56.405098,4.040946090335,4.040946090335,12.912630006688,5.907205081732,6.788214472728,rank_078.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_078.json
seed314,62,2034-11-09,2034-Nov-09 03:45:19.044114,2042-Sep-06 17:00:56.298367,4.049170706053,4.049170706053,14.526983014392,6.000859630329,7.826290251928,rank_062.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_062.json
seed42,79,2033-04-15,2033-Apr-15 12:42:39.360534,2040-Jan-30 03:50:01.785057,4.049849000371,4.049849000371,12.194063358140,5.928631865377,6.791595128417,rank_079.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_079.json
seed314,63,2034-08-30,2034-Aug-30 17:45:22.653152,2042-Feb-10 10:39:28.162690,4.056708795200,4.056708795200,12.326383207944,6.789415516111,7.448882218849,rank_063.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_063.json
seed42,80,2035-01-12,2035-Jan-12 06:38:43.304003,2043-Mar-12 23:04:27.926268,4.059630266612,4.059630266612,12.706600127042,5.850013629556,8.163407376425,rank_080.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_080.json
seed314,64,2035-11-09,2035-Nov-09 11:07:57.348387,2043-May-01 14:51:07.580990,4.067456088765,4.067456088765,14.173194780755,6.294394318649,7.474756959737,rank_064.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_064.json
seed2718,25,2037-09-29,2037-Sep-29 08:09:11.603323,2045-May-22 23:10:33.956594,4.087959074331,4.087959074331,14.887567367997,6.305328595336,7.645793164032,rank_025.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed2718/candidate_details/rank_025.json
seed314,65,2034-08-30,2034-Aug-30 17:45:22.653152,2042-Feb-12 19:25:55.118988,4.088598585410,4.088598585410,12.326383207944,6.769232314263,7.455358850668,rank_065.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_065.json
seed2718,26,2036-01-18,2036-Jan-18 12:35:24.542530,2043-Aug-30 03:17:30.559002,4.093895030052,4.093895030052,14.055296295310,5.800815673236,7.612902312485,rank_026.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed2718/candidate_details/rank_026.json
seed42,81,2033-04-15,2033-Apr-15 12:42:39.360534,2040-Jan-28 17:42:26.572201,4.102825801227,4.102825801227,12.194063358140,5.903890223785,6.787702081643,rank_081.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_081.json
seed314,66,2034-08-30,2034-Aug-30 17:45:22.653152,2042-Feb-06 21:43:31.833983,4.104794300107,4.104794300107,12.326383207944,6.816055026341,7.439193385455,rank_066.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_066.json
seed42,82,2033-04-15,2033-Apr-15 12:42:39.360534,2040-Mar-08 18:54:42.618622,4.110784422311,4.110784422311,12.194063358140,5.668854349353,6.897353514148,rank_082.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_082.json
seed314,67,2034-08-30,2034-Aug-30 17:45:22.653152,2042-Feb-12 11:16:41.472007,4.120863421176,4.120863421176,12.326383207944,6.774584476785,7.454428689725,rank_067.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_067.json
seed314,68,2034-09-22,2034-Sep-22 02:13:18.809819,2041-Nov-26 02:33:42.907700,4.124516896644,4.124516896644,13.661690788572,7.875730378368,7.178683553182,rank_068.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_068.json
seed314,69,2033-01-31,2033-Jan-31 00:04:32.847018,2040-Dec-13 10:40:57.701507,4.130527695037,4.130527695037,14.981770698885,5.581111786914,7.867055316453,rank_069.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_069.json
seed42,83,2033-06-23,2033-Jun-23 07:35:46.613672,2040-Feb-06 14:00:33.112970,4.131304044838,4.131304044838,5.522038263100,5.967097107187,6.623592621090,rank_083.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_083.json
seed42,84,2034-03-06,2034-Mar-06 14:28:57.181870,2041-May-20 07:32:47.040101,4.136667271068,4.136667271068,11.738620495211,5.616858817325,7.205232015687,rank_084.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_084.json
seed42,85,2031-03-05,2031-Mar-05 13:48:29.941015,2038-Feb-26 17:48:21.500706,4.144777904488,4.144777904488,12.675676241872,5.543197197252,6.981975548194,rank_085.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_085.json
seed314,70,2034-08-30,2034-Aug-30 17:45:22.653152,2042-Feb-12 11:16:41.472007,4.146804043004,4.146804043004,12.326383207944,6.766627953549,7.454428689725,rank_070.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_070.json
seed42,86,2033-06-23,2033-Jun-23 07:35:46.613672,2040-Feb-05 04:13:36.834512,4.149375218482,4.149375218482,5.522038263100,5.972981074197,6.619738833778,rank_086.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_086.json
seed42,87,2036-09-17,2036-Sep-17 05:52:42.606847,2042-Mar-09 13:47:21.524635,4.149922303898,4.149922303898,6.249224704949,6.483709254168,5.473866165925,rank_087.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_087.json
seed42,88,2033-06-23,2033-Jun-23 07:35:46.613672,2040-Feb-05 04:13:36.834512,4.152141700814,4.152141700814,5.522038263100,5.974840187563,6.619738833778,rank_088.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_088.json
seed314,71,2034-08-30,2034-Aug-30 17:45:22.653152,2042-Feb-12 11:16:41.472007,4.152604003108,4.152604003108,12.326383207944,6.764541614143,7.454428689725,rank_071.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_071.json
seed314,72,2034-08-30,2034-Aug-30 17:45:22.653152,2042-Feb-12 11:16:41.472007,4.152770462438,4.152770462438,12.326383207944,6.765073053517,7.454428689725,rank_072.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_072.json
seed314,73,2034-08-30,2034-Aug-30 17:45:22.653152,2042-Feb-12 11:16:41.472007,4.153034288843,4.153034288843,12.326383207944,6.769598907347,7.454428689725,rank_073.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_073.json
seed42,89,2033-06-23,2033-Jun-23 06:22:01.622366,2040-Feb-08 12:30:22.987273,4.161810027906,4.161810027906,5.522038263100,5.946163649866,6.629037105639,rank_089.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_089.json
seed42,90,2033-06-23,2033-Jun-23 07:35:46.613672,2040-Feb-05 04:13:36.834512,4.168608158667,4.168608158667,5.522038263100,5.978291188712,6.619738833778,rank_090.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_090.json
seed314,74,2034-08-30,2034-Aug-30 17:45:22.653152,2042-Feb-12 11:16:41.472007,4.168659020112,4.168659020112,12.326383207944,6.759056384257,7.454428689725,rank_074.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_074.json
seed2718,27,2037-09-29,2037-Sep-29 04:56:11.278659,2045-May-11 16:01:52.314506,4.186600276916,4.186600276916,14.930192744289,6.281000743493,7.615228694066,rank_027.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed2718/candidate_details/rank_027.json
seed42,91,2033-06-23,2033-Jun-23 06:22:01.622366,2040-Mar-11 23:47:06.742406,4.191737841247,4.191737841247,5.522038263100,5.776144731587,6.717934986185,rank_091.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_091.json
seed42,92,2033-06-23,2033-Jun-23 06:22:01.622366,2040-Jan-29 12:14:25.953832,4.201249383055,4.201249383055,5.522038263100,6.005950756845,6.601628271208,rank_092.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_092.json
seed42,93,2032-08-22,2032-Aug-22 19:01:17.765085,2040-May-17 00:34:58.467506,4.204642086405,4.204642086405,14.641483175220,5.562870003576,7.732325040637,rank_093.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_093.json
seed42,94,2033-06-23,2033-Jun-23 06:22:01.622366,2040-Feb-11 05:51:40.574746,4.218805185577,4.218805185577,5.522038263100,5.915702917773,6.636492602491,rank_094.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_094.json
seed42,95,2035-01-12,2035-Jan-12 06:38:43.304003,2043-Apr-16 01:20:08.103257,4.223667174495,4.223667174495,12.706600127042,5.887547651065,8.256752249831,rank_095.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_095.json
seed314,75,2035-11-09,2035-Nov-09 11:07:57.348387,2043-May-29 07:57:48.430364,4.236577484073,4.236577484073,14.173194780755,6.109623333933,7.550630944114,rank_075.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_075.json
seed42,96,2033-06-23,2033-Jun-23 06:22:01.622366,2040-Feb-12 03:05:48.188745,4.239876059157,4.239876059157,5.522038263100,5.885995477523,6.638915081197,rank_096.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_096.json
seed42,97,2033-01-14,2033-Jan-14 12:19:15.211598,2039-Jan-13 05:59:39.080190,4.244708910863,4.244708910863,14.401427017222,5.659239153089,5.995171491767,rank_097.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_097.json
seed42,98,2031-03-05,2031-Mar-05 13:48:29.941015,2038-Feb-11 16:19:14.816321,4.249097962794,4.249097962794,11.914521561135,5.563257271309,6.940738360183,rank_098.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_098.json
seed314,76,2035-11-09,2035-Nov-09 11:07:57.348387,2043-May-25 19:20:15.863729,4.249343979651,4.249343979651,14.173194780755,6.136937028041,7.540977086830,rank_076.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_076.json
seed2718,28,2037-03-09,2037-Mar-09 02:54:26.568485,2044-Dec-31 20:46:22.102923,4.250753647264,4.250753647264,6.504016749316,6.007578441850,7.815864182778,rank_028.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed2718/candidate_details/rank_028.json
seed314,77,2035-11-09,2035-Nov-09 11:07:57.348387,2043-Jun-02 18:58:10.448708,4.253263722395,4.253263722395,14.173194780755,6.082069069504,7.562837893259,rank_077.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_077.json
seed2718,29,2037-09-28,2037-Sep-28 10:52:28.373088,2045-Apr-13 03:26:46.407408,4.255374565793,4.255374565793,14.959766805158,6.176884097328,7.539193666005,rank_029.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed2718/candidate_details/rank_029.json
seed314,78,2034-08-30,2034-Aug-30 17:45:22.653152,2042-Feb-23 03:08:11.523310,4.255970935650,4.255970935650,12.280885116694,6.643577342895,7.483616272155,rank_078.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_078.json
seed42,99,2033-06-23,2033-Jun-23 06:22:01.622366,2040-Jan-22 03:34:18.109398,4.263536832036,4.263536832036,5.522038263100,6.102264564161,6.581474398783,rank_099.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_099.json
seed2718,30,2037-09-28,2037-Sep-28 10:52:28.373088,2045-Apr-13 03:26:46.407408,4.264405406162,4.264405406162,14.959766805158,6.181695849675,7.539193666005,rank_030.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed2718/candidate_details/rank_030.json
seed42,100,2031-03-05,2031-Mar-05 13:48:29.941015,2038-Feb-19 04:12:38.118696,4.265221838743,4.265221838743,12.021943347520,5.548479516290,6.961259670497,rank_100.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_100.json
seed314,79,2035-11-09,2035-Nov-09 11:07:57.348387,2043-May-29 07:57:48.430364,4.265792348347,4.265792348347,14.173194780755,6.113074417789,7.550630944114,rank_079.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_079.json
seed314,80,2035-11-09,2035-Nov-09 11:07:57.348387,2043-May-29 07:57:48.430364,4.266270375518,4.266270375518,14.173194780755,6.112429507058,7.550630944114,rank_080.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_080.json
seed314,81,2035-11-09,2035-Nov-09 11:07:57.348387,2043-Jun-03 19:35:25.558830,4.269126377219,4.269126377219,14.173194780755,6.076658194578,7.565646570412,rank_081.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_081.json
seed314,82,2035-11-09,2035-Nov-09 11:07:57.348387,2043-Jun-03 19:35:25.558830,4.273585913822,4.273585913822,14.173194780755,6.067025805115,7.565646570412,rank_082.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_082.json
seed314,83,2035-11-09,2035-Nov-09 11:07:57.348387,2043-Jun-06 21:53:58.353898,4.274058775903,4.274058775903,14.173194780755,6.040686000904,7.574123539354,rank_083.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_083.json
seed314,84,2032-06-27,2032-Jun-27 15:33:00.070769,2040-Jul-13 15:37:01.380308,4.275234454595,4.275234454595,6.959449563962,5.432910202598,8.043813259232,rank_084.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_084.json
seed314,85,2034-08-30,2034-Aug-30 17:45:22.653152,2042-Feb-09 13:55:23.718613,4.286736483082,4.286736483082,12.326383207944,6.784783550004,7.446516879150,rank_085.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_085.json
seed314,86,2035-11-09,2035-Nov-09 11:07:57.348387,2043-Jun-03 19:35:25.558830,4.298043298198,4.298043298198,14.173194780755,6.062598827172,7.565646570412,rank_086.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_086.json
seed314,87,2035-11-09,2035-Nov-09 11:07:57.348387,2043-May-05 21:51:14.714901,4.307468953854,4.307468953854,14.173194780755,6.249408531645,7.486507128759,rank_087.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_087.json
seed314,88,2034-09-22,2034-Sep-22 02:13:18.809819,2042-Jan-08 13:06:49.413658,4.326178354427,4.326178354427,13.260314204046,7.260029560444,7.297614856765,rank_088.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_088.json
seed314,89,2035-06-23,2035-Jun-23 11:09:18.429694,2044-May-02 13:03:55.811553,4.331454764387,4.331454764387,14.907545935343,6.333908006553,8.859903078240,rank_089.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_089.json
seed314,90,2032-06-27,2032-Jun-27 15:33:00.070769,2040-Aug-04 10:00:06.948434,4.341954835315,4.341954835315,6.959449563962,5.399418671392,8.103405419857,rank_090.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_090.json
seed314,91,2034-08-30,2034-Aug-30 17:45:22.653152,2042-Feb-26 18:50:26.439722,4.343145605907,4.343145605907,12.326383207944,6.606655564366,7.493621307912,rank_091.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_091.json
seed314,92,2035-11-09,2035-Nov-09 11:07:57.348387,2043-May-11 17:21:24.527817,4.348450854444,4.348450854444,14.173194780755,6.236059864104,7.502421197411,rank_092.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_092.json
seed2718,31,2030-02-10,2030-Feb-10 19:27:15.282325,2037-Dec-08 18:01:37.682552,4.356627655806,4.356627655806,9.045283276233,5.544032647896,7.824614748911,rank_031.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed2718/candidate_details/rank_031.json
seed314,93,2035-06-23,2035-Jun-23 08:53:46.605603,2044-Apr-24 23:38:19.733125,4.357074309363,4.357074309363,14.796645255950,6.309043004720,8.839464126788,rank_093.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_093.json
seed314,94,2035-06-23,2035-Jun-23 08:53:46.605603,2044-May-02 10:48:23.987462,4.361003638452,4.361003638452,14.907545935343,6.330588262226,8.859903078240,rank_094.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_094.json
seed314,95,2034-08-30,2034-Aug-30 17:45:22.653152,2042-Feb-26 18:50:26.439722,4.362082586234,4.362082586234,12.326383207944,6.595153855725,7.493621307912,rank_095.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_095.json
seed2718,32,2037-09-28,2037-Sep-28 10:52:28.373088,2045-May-10 21:58:09.408934,4.365394513990,4.365394513990,14.930192744289,6.204539152564,7.615228694066,rank_032.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed2718/candidate_details/rank_032.json
seed314,96,2032-06-27,2032-Jun-27 15:33:00.070769,2040-Jun-13 14:04:20.807081,4.369011974132,4.369011974132,7.224851611455,5.442211204202,7.961501531685,rank_096.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_096.json
seed314,97,2035-06-23,2035-Jun-23 08:53:46.605603,2044-May-02 10:48:23.987462,4.378186956226,4.378186956226,14.796645255950,6.318543416281,8.859903078240,rank_097.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_097.json
seed314,98,2035-11-09,2035-Nov-09 14:36:34.239817,2043-Jun-03 06:49:55.947227,4.388392702690,4.388392702690,14.173194780755,6.112143414367,7.563794512492,rank_098.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_098.json
seed314,99,2034-08-30,2034-Aug-30 17:45:22.653152,2042-Jan-26 22:28:29.678759,4.392530801124,4.392530801124,12.339091502750,6.949737081421,7.409162516339,rank_099.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_099.json
seed2718,33,2037-09-28,2037-Sep-28 10:52:28.373088,2045-May-11 21:59:43.698351,4.402133126886,4.402133126886,14.887567367997,6.247637005881,7.617969532704,rank_033.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed2718/candidate_details/rank_033.json
seed314,100,2035-11-11,2035-Nov-11 03:01:24.665705,2043-Nov-03 06:13:32.946731,4.407030416684,4.407030416684,13.153627412652,5.704642274877,7.978462502884,rank_100.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_100.json
seed2718,34,2037-09-28,2037-Sep-28 10:52:28.373088,2045-May-10 21:58:09.408934,4.407503291658,4.407503291658,14.887567367997,6.182710323164,7.615228694066,rank_034.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed2718/candidate_details/rank_034.json
seed2718,35,2037-09-28,2037-Sep-28 10:52:28.373088,2045-May-10 09:04:48.124749,4.426285297078,4.426285297078,14.887567367997,6.328158389293,7.613758326098,rank_035.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed2718/candidate_details/rank_035.json
seed2718,36,2033-02-27,2033-Feb-27 13:19:58.388130,2038-Nov-07 01:36:35.199996,4.479477206452,4.479477206452,13.454385193655,6.149669773807,5.690654448116,rank_036.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed2718/candidate_details/rank_036.json
seed2718,37,2037-09-28,2037-Sep-28 10:52:28.373088,2045-May-10 13:49:26.611614,4.488221815023,4.488221815023,14.887567367997,6.273175534569,7.614299510689,rank_037.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed2718/candidate_details/rank_037.json
seed2718,38,2033-02-27,2033-Feb-27 13:19:58.388130,2038-Oct-12 03:55:30.397405,4.495656910520,4.495656910520,13.296984290218,6.333465966714,5.619734454118,rank_038.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed2718/candidate_details/rank_038.json
seed2718,39,2033-02-27,2033-Feb-27 13:19:58.388130,2038-Oct-06 04:41:18.510848,4.526573786920,4.526573786920,13.273817067468,6.389891461359,5.603394431855,rank_039.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed2718/candidate_details/rank_039.json
seed2718,40,2033-02-27,2033-Feb-27 13:19:58.388130,2038-Nov-28 14:33:29.542262,4.583267046362,4.583267046362,13.454385193655,5.997429248137,5.749626434017,rank_040.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed2718/candidate_details/rank_040.json
seed2718,41,2037-09-28,2037-Sep-28 10:52:28.373088,2045-May-10 09:04:48.124749,4.601963318286,4.601963318286,14.887567367997,6.183693366098,7.613758326098,rank_041.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed2718/candidate_details/rank_041.json
seed2718,42,2036-01-15,2036-Jan-15 08:08:31.106579,2041-Apr-18 19:21:52.480606,4.605058227157,4.605058227157,14.989700987505,5.689429210198,5.257953753582,rank_042.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed2718/candidate_details/rank_042.json
seed2718,43,2032-05-26,2032-May-26 17:23:45.850768,2040-Oct-07 20:21:11.329162,4.611655871513,4.611655871513,8.590305589208,5.565827641744,8.367209340330,rank_043.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed2718/candidate_details/rank_043.json
seed2718,44,2033-02-27,2033-Feb-27 13:19:58.388130,2038-Oct-07 16:08:48.909673,4.645569396206,4.645569396206,13.273817067468,6.368624531609,5.607439428903,rank_044.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed2718/candidate_details/rank_044.json
